a,NESSUS Plugin,Asuria Name,Qualis ID,Acunetix ID,Scuba ID,Paginas de ejemplo de XAMPP,Descripción,Solución,Workaround,Categoría,Efecto,Prioridad,CVSS,Plataforma,Subplataforma,CVE,Referencias,Exploit,Estado,Patrones,Revisada,Severidad,
,59462,,,,,Oracle Java SE Múltiples Vulnerabilidades (June 2012 CPU),"La versión de Oracle (formalmente Sun) Java SE o Java for Business instalada en el equipo remoto es menor a la versión 7 Update 5 / 6 Update 33 / 5.0 Update 36 / 1.4.2_38 y es potencialmente afectada por diversos problemas de seguridad en los componentes:

- 2D
- Deployment
- Hotspot
- Swing
- CORBA
- Libraries
- JAXP
- Security
- Networking
- Java Runtime Environment
","Actualizar a JDK / JRE 7 Update 5 / 6 Update 33, JDK 5.0 Update 36, SDK 1.4.2_38 o superior, y en eliminar las versiones viejas afectadas. 


Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta de actualización de aplicación,,Alta,Alta / CVSS Base Score : 10.0 (CVSS2#AV:N/AC:L/Au:N/C:C/I:C/A:C),,,"CVE-2012-0551
CVE-2012-1711
CVE-2012-1713
CVE-2012-1716
CVE-2012-1717
CVE-2012-1718
CVE-2012-1719
CVE-2012-1720
CVE-2012-1721
CVE-2012-1722
CVE-2012-1723
CVE-2012-1724
CVE-2012-1725
CVE-2012-1726","http://schierlm.users.sourceforge.net/CVE-2012-1723.html
http://www.nessus.org/u?846ac8cb
http://www.oracle.com/technetwork/java/javase/7u5-relnotes-1653274.html
http://www.oracle.com/technetwork/java/javase/6u33-relnotes-1653258.html",,,,,,
,59455,,,,,MS12-037: Actualización acumulativa de seguridad para Internet Explorer (2699988),"El equipo remoto no tiene el Internet Explorer (IE) Security Update 2699988.

La versión instalada de IE se ve afectada por diversos problemas de seguridad, los cuales podrían ser aprovechados por un atacante para ejecutar código arbitrario en el equipo afectado.","Microsoft ha liberado un conjunto de parches para XP, 2003, Vista, 2008, 7 y 2008 R2

http://technet.microsoft.com/en-us/security/bulletin/ms12-037


Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta actualización de Sistema Operativo,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE-2012-1523
CVE-2012-1858
CVE-2012-1872
CVE-2012-1873
CVE-2012-1874
CVE-2012-1875
CVE-2012-1876
CVE-2012-1877
CVE-2012-1878
CVE-2012-1879
CVE-2012-1880
CVE-2012-1881
CVE-2012-1882","http://www.nessus.org/u?c7d49512
http://www.nessus.org/u?18c6adba
http://www.zerodayinitiative.com/advisories/ZDI-12-093/
http://www.securityfocus.com/archive/1/523185/30/0/threaded
http://www.securityfocus.com/archive/1/523186/30/0/threaded
http://www.securityfocus.com/archive/1/523196/30/0/threaded",,,,,,
,59916,,,,,MS KB2728973: Certificados digitales no autorizados podrían permitir la suplantación de identidad,"El equipo remoto no cuenta con la actualización KB2728973, la cual actualiza la blacklist del sistema en la parte de certificados no validos SSL.","Instalar el parche de Microsoft KB2728973.


Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta actualización de Sistema Operativo,,Media,"Media / CVSS Base Score : 5.8
(CVSS2#AV:N/AC:M/Au:N/C:P/I:P/A:N)",,,,"http://support.microsoft.com/kb/2728973
http://technet.microsoft.com/en-us/security/advisory/2728973",,,,,,
,61535,,,,,MS12-060: Vulnerabilidad en Windows Common Controls podría permitir la ejecución de código remoto (2720573),"Existe una vulnerabilidad no especifica que permite la ejecución de código remotol en controles comunes de Windows, de los cuales se ven afectados múltiples productos de Microsoft. Un atacante podría explotar esta vulnerabilidad al engañar a un usuario a abrir un archivo malicioso (web), resultando en la ejecución de código arbitrario. 
","Microsoft ha liberado un conjunto de parches para Microsoft Office 2003, 2007, y 2010, Office 2003 Web Components, Microsoft SQL Server 2000,
Microsoft SQL Analysis Services 2000, Microsoft Commerce Server 2002, 2007, y 2009, Microsoft Host Integration Server 2004, Microsoft
Visual Fox Pro 8.0 y 9.0, y Visual Basic 6.0 Runtime:

http://technet.microsoft.com/en-us/security/bulletin/MS12-060

Adicionalmente , existe un  workaround que puede deshabilitar los controles afectados (posiblemente instalados por fabricantes ajenos a Microsoft) colocando el killbit.

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta actualización de Sistema Operativo,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,, CVE-2012-1856,,,,,,,
,61536,,,,,Adobe Shockwave Player <= 11.6.5.635 Múltiples vulnerabilidades de corrupción de memoria (APSB12-17),"El equipo Windows remoto contiene una versión de Adobe's Shockwave Player menor a la versión 11.6.6.636 y esta se ve afectada por múltiples problemas de corrupción de memoria.

Un atacante remoto podría explotar esta vulnerabilidad engañando a un usuario a abrir un archivo Shockwave malicioso, resultando en la ejecución de código arbitrario. ","Actualizar a la versión Adobe Shockwave Player 11.6.6.636 o superior.

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE-2012-2043
CVE-2012-2044
CVE-2012-2045
CVE-2012-2046
CVE-2012-2047",,,,,,,
,61550,,,,,Adobe Flash Player <= 11.3.300.270 Ejecución de código (APSB12-18),"De acuerdo a la versión de Flash Player instalada en el equipo remoto Windows es menor o igual a la versión 11.3.300.270. Por lo tanto, estas versiones se ven afectadas por problemas no específicos de una vulnerabilidad de ejecución de código remoto. 

Nota: A la fecha, esta vulnerabilidad se ha reportado que se encuentra siendo explotada en internet. 

El fabricante menciona que las versiones 10.x no se ven afectadas por esta vulnerabilidad.","Actualizar a la versión de Flash Player 11.3.300.271  o superior.

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.
",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,, CVE-2012-1535,,,,,,,
,61562,,,,,Adobe Reader < 10.1.4 / 9.5.2 Múltiples Vulnerabilidades (APSB12-16),"La versión instalada de Adobe Reader  en el equipo es menor a la versión 10.1.4 / 9.5.2, esta versión se ve afectada por múltiples vulnerabilidades: 

- Un error no especifico relacionado a un stack-based buffer overflow y heap based buffer overflow. (CVE-2012-2049), (CVE-2012-2050) (CVE-2012-1525)

- Diversos problemas de corrupción de memoria (CVE-2012-2051, CVE-2012-4147, CVE-2012-4148,
CVE-2012-4149, CVE-2012-4150, CVE-2012-4151,
CVE-2012-4152, CVE-2012-4153, CVE-2012-4154,
CVE-2012-4155, CVE-2012-4156, CVE-2012-4157,
CVE-2012-4158, CVE-2012-4159, CVE-2012-4160)","Actualizar a la versión Adobe Reader 10.1.4 / 9.5.2 o superior.

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE ID CVE-2012-1525
CVE-2012-2049
CVE-2012-2050
CVE-2012-2051
CVE-2012-4147
CVE-2012-4148
CVE-2012-4149
CVE-2012-4150
CVE-2012-4151
CVE-2012-4152
CVE-2012-4153
CVE-2012-4154
CVE-2012-4155
CVE-2012-4156
CVE-2012-4157
CVE-2012-4158
CVE-2012-4159
CVE-2012-4160",,,,,,,
,61622,,,,,Adobe Flash Player <= 10.3.183.22 / 11.4.402.264 Múltiples Vulnerabilidades (APSB12-19),"De acuerdo a la versión instalada de Flash Player en el equipo es menor a la versión 11.4.402.264. Esta versión se ve afectada por múltiples vulnerabilidades:

- Múltiples problemas de corrupción de memoria que podrían ocasionar ejecución de código (CVE-2012-4163, CVE-2012-4164, CVE-2012-4165, CVE-2012-4166)

- Un problema del tipo integer overflow que podría ocasionar la ejecución de código arbitrario. (CVE-2012-4167)

- Problemas de fuga de información. (CVE-2012-4168)

- La aplicación podría corromperse debido a un error de lógica provocado a través de la utilización de dialogos en Firefox. (CVE-2012-4171)","Actualizar a la versión Adobe Flash Player versión 10.3.183.23, 11.4.402.265 o superior, o Google Chrome PepperFlash 11.3.31.230 o superior.

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.
",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE-2012-4163
CVE-2012-4164
CVE-2012-4165
CVE-2012-4166
CVE-2012-4167
CVE-2012-4168
CVE-2012-4171",,,,,,,
,61681,,,,,Oracle Java SE 7 < Update 7 Múltiples Vulnerabilidades,"La versión de Oracle (formalmente Sun) Java SE o Java for Business instalada en el equipo remoto, es menor a la versión 7 Update 7 y se ve afectada por múltiples vulnerabilidades: 

- Problemas en los métodos de 'sun.awt.SunToolkit class', que vienen en el SunToolkit podrían ser utilizados para obtener información privada en ciertos campos. Este error podría generar la elevación de privilegios. (CVE-2012-0547)

- Dos vulnerabilidades no especificas que podrían ocasionar la ejecución de código remoto a través de los métodos 'com.sun.beans.finder.ConstructorFinder' y'com.sun.beans.finder.FieldFinder' methods. (CVE-2012-1682, CVE-2012-3136) (CVE-2012-4681)

Nota: Actualmente alguna de estas vulnerabilidades se encuentra siendo explotada Note that at least one of these vulnerabilities is currently being
exploited in the wild.","Actualizar a JDK / JRE 7 Update 7 o superior , y eliminar las versiones afectadas. 

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta de  actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE-2012-0547
CVE-2012-1682
CVE-2012-3136
CVE-2012-4681",,,,,,,
,62045,,,,,MS 2736233: Actualización de Rollup para ActiveX Kill Bits (2736233),"El equipo remoto Windows no cuenta con uno o más parches de actualización para  controles de ActiveX, que lo vuelven vulnerable a ciertos ataques.

Si alguno de estos controles de ActiveX han sido instalados en el equipo, podrían ocasionar que el host este expuesto a varios problemas de seguridad. 

Nota: Varios de los controles afectados son de otros fabricantes externos a Microsoft. ","Microsoft ha liberado un conjunto de parches para Windows XP, 2003, Vista, 2008, 7, y 2008 R2 :

http://technet.microsoft.com/en-us/security/advisory/2736233

Recordando que toda actualización puede tener un impacto en los sistemas.  Si la organización decide no instalar la actualización esto debe ser documentado.",,Falta actualización de Sistema Operativo,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)",,,"CVE ID CVE-2012-2493
CVE-2012-2494
CVE-2012-2495
CVE-2012-2496",,,,,,,
,59851,,,,,HP System Management Homepage <7.1.1 Múltiples Vulnerabilidades,"Múltiples vulnerabilidades incluida de la biblioteca libxml2. (CVE-2011 de 1944, CVE-2011-2821,
CVE-2011-2834)

- La versión de PHP contiene múltiples
vulnerabilidades. (CVE-2011-3379, CVE-2011-4153,
CVE-2011-4885, CVE-2012-1823, CVE-2012-0057,
CVE-2012-0830)

- La versión incluida del Servidor Apache HTTP contiene
múltiples vulnerabilidades. (CVE-2011-3607 CVE-2011-4317,
CVE-2011-4415, CVE-2012-0021, CVE-2012-0031,
CVE-2012-0053)

- Existe un problema en el script 'include / iniset.php' en
el embedded RoundCube Webmail versión que podría conducir
a una denegación de servicio. (CVE-2011-4078)

- La versión incluida de OpenSSL contiene múltiples
vulnerabilidades. (CVE-2011-4108, CVE-2011-4576,
CVE-2011-4577, CVE-2011-4619, CVE-2012-0027,
CVE-2012-1165)

- La versión incluida de rizo y libcurl no
debidamente en cuenta los caracteres especiales durante la extracción
de un nombre de ruta de una dirección URL. (CVE-2012-0036)

- Un atributo autocomplete apagado no existe para
campos no especificados de forma, que hace que sea más fácil para los
a atacantes remotos obtener acceso al aprovechar un
estación de trabajo sin vigilancia. (CVE-2012-2012)

- Una vulnerabilidad no especificada que podría permitir que un
atacante remoto para causar una denegación de servicio o
posiblemente, obtener información sensible o modificar los datos.
(CVE-2012-2013)

- Una vulnerabilidad no especificada existe en relación con inadecuada
entrada de validación. (CVE-2012-2014)

- Una vulnerabilidad no especificada permite remoto,
los usuarios no autenticados para obtener privilegios y obtener
información sensible. (CVE-2012-2015)

- Una vulnerabilidad no especificada permite a usuarios locales
obtener información sensible a través de vectores desconocidos.
(CVE-2012-2016)
",Actualización a HP System Management Homepage 7.1.1 o posterior.,,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.7
(CVSS2#AV:N/AC:L/Au:N/C:C/I:C/A:P)
CVSS Temporal Score : 8.0
(CVSS2#E:F/RL:OF/RC:C)",,,"  CVE-2011-1944
CVE-2011-2821
CVE-2011-2834
CVE-2011-3379
CVE-2011-3607
CVE-2011-4078
CVE-2011-4108
CVE-2011-4153
CVE-2011-4317
CVE-2011-4415
CVE-2011-4576
CVE-2011-4577
CVE-2011-4619
CVE-2011-4885
CVE-2012-0021
CVE-2012-0027
CVE-2012-0031
CVE-2012-0036
CVE-2012-0053
CVE-2012-0057
CVE-2012-0830
CVE-2012-1165
CVE-2012-1823
CVE-2012-2012
CVE-2012-2013
CVE-2012-2014
CVE-2012-2015
CVE-2012-2016 ","http://www.nessus.org/u?541c7466
http://www.securityfocus.com/archive/1/523320/30/0/threaded",,,,,,
,29741,,,,,Flash Player < 7.0.73.0 / 9.0.115.0 Múltiples vulnerabilidades,"La instancia de Flash Player en el equipo de Windows se ve afectado por varios problemas, entre ellos podría permitir la ejecución de código arbitrario por medio de un malicioso Archivo SWF. """,Actualizar a Flash Player versión 9.0.115.0 / 7.0.73.0 o superior,,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)
CVSS Temporal Score : 6.9
(CVSS2#E:U/RL:OF/RC:C)",,,"CVE-2007-4324
CVE-2007-4768
CVE-2007-5275
CVE-2007-6242
CVE-2007-6243
CVE-2007-6244
CVE-2007-6245
CVE-2007-6246","http://www.adobe.com/support/security/bulletins/apsb07-20.html
",,,,,,
,31791,,,,,MS08-018: Microsoft Project  permite ejecución de código (950183),"El equipo remoto contiene una versión de Microsoft Project que tiene una vulnerabilidad que podría ser utilizado por lo
a un atacante ejecutar código arbitrario en la máquina remota.","Aplicar los parches correspondientes 
http://technet.microsoft.com/en-us/security/bulletin/ms08-018
Recordando que toda actualización puede tener un impacto en los sistemas. Si la organización decide no instalar la actualización esto debe ser documentado",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)
CVSS Temporal Score : 6.9
(CVSS2#E:U/RL:OF/RC:C)",,,CVE-2008-1088,,,,,,,
,61532,,,,,MS12-057: Microsoft Office permite la ejecución de código remoto (2731879),"El equipo remoto contiene una versión de Microsoft Office que tiene una vulnerabilidad que podría ser utilizado por lo
a un atacante ejecutar código arbitrario en la máquina remota.","Aplicar los parches correspondientes  Office 2007 y 2010 :

http://technet.microsoft.com/en-us/security/bulletin/ms12-057

Recordando que toda actualización puede tener un impacto en los sistemas. Si la organización decide no instalar la actualización esto debe ser documentado",,Falta de actualización de aplicación,,Alta,"Alta / CVSS Base Score : 9.3
(CVSS2#AV:N/AC:M/Au:N/C:C/I:C/A:C)
CVSS Temporal Score : 6.9
(CVSS2#E:U/RL:OF/RC:C)",,,CVE-2012-2524,,,,,,,
